white,black,pieza,casilla,respuestas,ganan,tablas,pierden,aguantan,plies,gana1,gana2,sindef
23344,23355,4,lado,21,2,3,16,21,14,42.9,56.3,0.8
23344,23355,3,lado,21,4,1,16,21,14,41.2,58.0,0.8
23344,23355,2,lado,21,4,3,14,21,14,40.9,58.5,0.6
23444,22355,4,esquina,21,0,4,17,9,0,57.9,39.8,2.3
23444,22355,3,esquina,21,0,6,15,9,0,54.4,42.7,2.9
23444,22355,2,esquina,21,0,7,14,11,0,53.0,44.5,2.5
23444,22355,4,lado,21,0,5,16,21,0,47.9,49.1,3.0
23444,22355,2,lado,21,4,3,14,21,14,42.1,55.6,2.3
23444,22355,3,lado,21,4,1,16,21,14,41.1,55.9,3.0
33333,11144,3,esquina,14,0,4,10,8,0,53.0,40.1,6.9
33333,11144,3,lado,14,0,5,9,14,0,46.6,44.9,8.5
33333,11155,3,esquina,14,0,4,10,8,0,53.0,40.1,6.9
33333,11155,3,lado,14,0,5,9,14,0,46.6,44.9,8.5
33333,22244,3,esquina,14,0,4,10,8,0,53.0,40.1,6.9
33333,22244,3,lado,14,0,5,9,14,0,46.6,44.9,8.5
33333,22255,3,esquina,14,0,4,10,8,0,53.0,40.1,6.9
33333,22255,3,lado,14,0,5,9,14,0,46.6,44.9,8.5
44444,11155,4,esquina,14,0,4,10,8,0,53.0,40.1,6.9
44444,11155,4,lado,14,0,5,9,14,0,46.6,44.9,8.5
44444,22255,4,esquina,14,0,4,10,8,0,53.0,40.1,6.9
44444,22255,4,lado,14,0,5,9,14,0,46.6,44.9,8.5
